"PartitionKey","RowKey","LogInTime","LogOutTime","RunProofCount","RunSimulationCount","NewModelCount","ImportModelCount","SaveModelCount","FurtherTestingCount","ClientVersion","SimulationErrorCount","FurtherTestingErrorCount","ProofErrorCount"
662f1ea1-eb9c-4f58-90fe-1af3aa186f50,aa8d286a-c13b-43ad-bc9a-3ad3f42b1749,09.03.2015 5:56:25,09.03.2015 5:56:35,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
66a788e0-0290-4bd8-89cc-d6f868353c31,16b1b9f6-8f74-44f2-aa45-19a76c4b72d7,12.08.2015 21:14:12,12.08.2015 21:16:28,1,1,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
66a788e0-0290-4bd8-89cc-d6f868353c31,c28f6d68-60c8-41f1-86c1-cf556693353d,12.08.2015 21:06:40,12.08.2015 21:16:28,1,1,1,0,0,0,BMA HTML5 1.2.0072,0,0,0
66a788e0-0290-4bd8-89cc-d6f868353c31,df11e76e-4f60-4645-b1e6-46383da9be49,12.08.2015 21:14:48,12.08.2015 21:16:28,1,1,0,0,0,1,BMA HTML5 1.2.0072,0,0,0
66f24d6c-c938-4a41-88c2-5fd5aa521f65,01e8b83c-9afb-4850-8d15-af1b3f28d1bf,25.02.2015 15:53:12,25.02.2015 15:53:14,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
66f24d6c-c938-4a41-88c2-5fd5aa521f65,d311aeb7-9490-4a5e-987d-066a62386cda,25.02.2015 15:53:18,25.02.2015 15:56:54,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
676a57a6-84d5-40e4-8647-b6a453166be3,384b0cff-53eb-415f-8aab-1c45b59d49cd,18.02.2015 11:27:47,18.02.2015 11:33:36,1,1,0,0,1,0,BMA HTML5 2.0,0,0,0
67ee3bac-1a79-4129-a843-1dbf659121da,01023eb4-2588-40f4-8e1b-f0e878a7227f,01.04.2015 10:50:11,01.04.2015 10:50:17,0,0,1,0,0,0,BMA HTML5 2.0,0,0,0
67ee3bac-1a79-4129-a843-1dbf659121da,2d43b7df-f603-4d46-9dca-016593e1ced8,01.04.2015 10:50:22,01.04.2015 10:50:32,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
68788ad2-ea97-4e91-b7f9-61007480756e,4faa1b30-b86f-4163-af7a-ee1b8e492304,15.06.2015 11:20:30,15.06.2015 13:04:54,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
687ee529-e061-42da-82b3-e9ad739dbd73,4ccd67b5-54cc-4bd4-9907-80358978fe4b,23.04.2015 14:15:47,23.04.2015 15:00:01,15,0,0,1,2,3,BMA HTML5 2.0,0,0,0
687ee529-e061-42da-82b3-e9ad739dbd73,8103d053-3d98-4aa8-b37a-8b8084c81df5,23.04.2015 14:04:49,23.04.2015 14:12:58,4,0,0,0,0,0,BMA HTML5 2.0,0,0,0
6954ae07-cc98-4c65-8c73-6ccd7cfbe4d5,5a69a456-2f75-46d6-8a17-2c2cfd48ab0e,05.02.2015 13:49:05,05.02.2015 13:49:12,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
6954ae07-cc98-4c65-8c73-6ccd7cfbe4d5,99a9b76c-06ef-49c0-80e5-5b46f5985c6d,05.02.2015 13:48:52,05.02.2015 13:48:58,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
69a033bf-49fc-40b5-994b-7d13ad331ebe,266dd90d-16b3-499b-8801-6fcdd775fefc,04.03.2015 22:08:56,04.03.2015 22:10:33,1,0,0,1,0,0,BMA HTML5 2.0,0,0,0
6a03c755-d59a-49e8-86e0-c0e3beb68c5e,4a8d1de3-fd78-4347-96b3-2ae7bb27484a,07.10.2015 15:25:20,07.10.2015 15:25:38,0,0,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
6a03c755-d59a-49e8-86e0-c0e3beb68c5e,f4b719c7-4203-4f90-8413-d8ac5f05a693,07.10.2015 15:28:09,07.10.2015 16:30:57,1,1,0,1,4,0,BMA HTML5 1.2.0075,0,0,0
6a3c90f8-2189-4de3-a885-c777b2900e4a,b6e281a6-e026-47f9-8ed3-ad15f514a0f7,12.02.2015 10:30:46,12.02.2015 10:30:56,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
6a4a7e67-0df3-41f2-8751-c87842f9c8c2,1eeba8d6-3da0-4b7c-a51a-54ef734b9a3f,15.05.2015 15:08:01,15.05.2015 15:09:00,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
6a95a303-ed7f-4c0c-a2aa-d925a70f752d,c03d4c11-13f6-4cf8-9be9-7d5035c395a1,27.03.2015 8:20:10,27.03.2015 8:33:49,0,0,1,0,0,0,BMA HTML5 2.0,0,0,0
6b1c546e-989a-4f17-89eb-2fbe488467b7,d863eef6-0e9c-45e2-964f-6eb5ade3ae1d,18.02.2015 10:42:41,18.02.2015 11:05:53,1,2,0,0,0,0,BMA HTML5 2.0,0,0,0
6dddc671-b590-40e5-84ae-28f721088f10,4a0c39c8-5c99-4f7e-bb7c-e5a0cc8c8cb6,10.03.2015 9:48:53,10.03.2015 9:54:00,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
6dddc671-b590-40e5-84ae-28f721088f10,c00f6347-352c-433f-b780-1ba36df0d89f,10.03.2015 9:54:02,10.03.2015 9:54:09,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
6dddc671-b590-40e5-84ae-28f721088f10,efa19a3c-bb59-4d63-9922-ed1a9a0d39ae,10.03.2015 9:54:00,10.03.2015 9:54:02,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
6e1d300f-6e1c-462c-8039-ae9394a2fc57,8c16fd6a-dbcb-4c65-bde5-d97a4181deab,22.09.2015 11:38:28,22.09.2015 11:59:22,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
6f07dde6-d8b0-4b74-81ff-7467b7504dc3,4c31ffb9-0274-42c4-8583-1509a8509497,16.02.2015 13:16:31,16.02.2015 13:16:58,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
6f6039c8-1323-4ed4-a0b4-d1199ac93042,7b7af40b-3918-4e58-b980-47ab3cd4337f,18.03.2015 16:37:20,18.03.2015 16:37:33,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
6f69c9c3-87a2-43e4-a91f-2ea572f50331,08f8e98a-374a-498e-a8c0-17d091af8d45,08.10.2015 10:02:23,08.10.2015 10:02:38,0,0,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
6f69c9c3-87a2-43e4-a91f-2ea572f50331,1251c8c0-73c2-4425-969c-b72bc98d25c9,12.10.2015 9:24:05,12.10.2015 9:59:32,3,0,0,0,2,0,BMA HTML5 1.2.0075,0,0,0
6f69c9c3-87a2-43e4-a91f-2ea572f50331,165db26d-d961-4849-a0b6-b5c4160f7e8c,08.10.2015 10:02:39,08.10.2015 10:27:49,0,0,0,0,1,0,BMA HTML5 1.2.0075,0,0,0
6f69c9c3-87a2-43e4-a91f-2ea572f50331,1e7f3797-bce5-4b26-9818-f1e04af5ac0b,05.10.2015 15:14:10,05.10.2015 15:55:49,0,0,1,0,1,0,BMA HTML5 1.2.0075,0,0,0
6f69c9c3-87a2-43e4-a91f-2ea572f50331,249a8d91-0d52-4e30-a67a-5bdcd55ff3dd,08.10.2015 9:42:54,08.10.2015 10:02:22,0,0,0,0,3,0,BMA HTML5 1.2.0075,0,0,0
6f69c9c3-87a2-43e4-a91f-2ea572f50331,30a829a1-d33c-44c8-ab4a-3a465021088a,12.10.2015 9:59:34,12.10.2015 10:00:24,0,0,0,0,1,0,BMA HTML5 1.2.0075,0,0,0
6f69c9c3-87a2-43e4-a91f-2ea572f50331,42bbc0c5-f1c6-4159-a967-fa65d8d9e273,06.10.2015 10:36:52,06.10.2015 12:09:17,0,0,0,0,2,0,BMA HTML5 1.2.0075,0,0,0
6f69c9c3-87a2-43e4-a91f-2ea572f50331,6fa24294-dabc-432c-8311-4d3667c0458a,08.10.2015 11:49:18,08.10.2015 11:49:19,0,0,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
6f69c9c3-87a2-43e4-a91f-2ea572f50331,78120e6c-a5d1-4642-8414-0db2fad90229,05.10.2015 15:55:51,05.10.2015 15:58:13,0,0,0,0,1,0,BMA HTML5 1.2.0075,0,0,0
6f69c9c3-87a2-43e4-a91f-2ea572f50331,8765e8d4-4de5-4407-a52c-8c552a439583,08.10.2015 10:28:39,09.10.2015 7:43:05,4,0,0,0,3,0,BMA HTML5 1.2.0075,0,0,0
6f69c9c3-87a2-43e4-a91f-2ea572f50331,89bcfc12-6b98-41f1-80c3-fb8f6d4acbb7,06.10.2015 15:28:00,07.10.2015 9:31:06,1,25,2,0,5,0,BMA HTML5 1.2.0075,0,0,0
6f69c9c3-87a2-43e4-a91f-2ea572f50331,a6814c90-13dd-4fe7-ae10-84c23a00c844,12.10.2015 10:00:25,12.10.2015 10:36:17,4,1,0,0,1,0,BMA HTML5 1.2.0075,0,0,0
6f69c9c3-87a2-43e4-a91f-2ea572f50331,b6da5135-6aff-4ce6-acb2-e6df5496d0d4,05.10.2015 15:58:14,06.10.2015 10:36:50,0,0,1,0,2,0,BMA HTML5 1.2.0075,0,0,0
6f69c9c3-87a2-43e4-a91f-2ea572f50331,c2ce2a6c-b409-4983-9235-d4e63b97510b,08.10.2015 10:27:50,08.10.2015 10:28:38,0,0,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
6f69c9c3-87a2-43e4-a91f-2ea572f50331,cbc790f9-cb8e-4a63-a2a1-6fe3dcd37a01,07.10.2015 9:31:07,08.10.2015 9:42:52,6,13,1,0,2,0,BMA HTML5 1.2.0075,0,0,0
701a10b3-dcf5-4855-b144-5e5a71ba67ee,25505fc0-2c38-46e1-ab54-b8fd8f63b8e0,15.05.2015 15:13:20,15.05.2015 15:13:26,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
70741f68-520d-4764-a700-2dee349f9aa3,e65b0d12-f69c-47a5-9919-0c048e8bd222,13.02.2015 2:21:25,13.02.2015 2:21:36,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
70741f68-520d-4764-a700-2dee349f9aa3,f577722d-50c7-4e58-8bd3-addcbaa0868e,13.02.2015 2:36:05,13.02.2015 2:40:53,1,0,0,1,1,0,BMA HTML5 2.0,0,0,0
709e3bbf-a6f4-41d5-9bae-24a39a0300a9,2e02a7b0-9e27-42c9-9235-937792695db2,08.05.2015 17:26:07,08.05.2015 17:29:00,2,0,0,0,0,0,BMA HTML5 2.0,0,0,0
70fbb4e6-fb1c-49ee-be32-e49e6c4dfa60,02866a47-9bb8-4a99-8eaf-ab7f53053da0,11.03.2015 11:56:38,11.03.2015 17:05:19,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
711e2785-d481-4857-a562-17a0e4cbf4ef,2f6547a9-de91-43e8-8669-385e19ab31f5,25.02.2015 14:22:20,25.02.2015 14:22:31,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
71626cd3-1b0b-4aa1-b550-a97228ec17bd,dfd6ce5c-9012-432f-8a7d-7219090fb136,14.05.2015 11:03:36,14.05.2015 11:22:06,1,0,0,1,1,0,BMA HTML5 2.0,0,0,0
716da979-761a-4be2-939c-5dd887462490,6faa9960-431d-4bf0-a4a0-c6a48b64ed8c,07.05.2015 10:18:59,07.05.2015 10:19:14,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
716da979-761a-4be2-939c-5dd887462490,a38b8139-a117-4a55-b7e8-c8696724ceb9,07.05.2015 10:13:27,07.05.2015 10:18:54,1,0,0,0,2,0,BMA HTML5 2.0,0,0,0
71c5b265-629a-4aca-b279-35cd57f7070c,d19b0e1d-cabb-4831-9972-9fa087a6dea3,02.02.2015 18:10:41,02.02.2015 18:10:47,0,0,0,0,0,0,BMA HTML5 2.0,"","",""
71cd2711-cf8d-4734-b288-759c39df417e,6a69eaaf-f3b6-41b5-9f1b-22d5b41a7ddb,02.03.2015 11:57:03,02.03.2015 11:57:58,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
71e1d54e-f01e-402d-aa39-e066539582e7,939dc868-d9a2-45f3-b7fd-02c5de3b33f7,26.05.2015 20:05:54,26.05.2015 20:06:01,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
71e1d54e-f01e-402d-aa39-e066539582e7,c72a83bf-a89e-4359-90bc-c5569e8a94a2,26.05.2015 20:53:57,26.05.2015 20:53:59,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
720970d4-3ce1-40ca-88e1-b76dfe70d4f4,fc24dca6-d0de-48c7-8c23-124940419aea,06.07.2015 9:28:11,07.07.2015 9:42:53,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
72613656-de6f-4f54-adee-d9efd205c78d,8a212960-e93c-49d8-9203-3ec0bbad547a,14.04.2015 14:01:38,14.04.2015 14:12:26,1,0,0,0,0,0,BMA HTML5 2.0,0,0,1
7279e359-9b33-418d-b9c6-c8d016f3bcca,b560119f-b435-45fd-b3c1-3aa9c8f50c55,16.04.2015 9:24:19,16.04.2015 9:30:23,1,0,0,0,0,1,BMA HTML5 2.0,0,1,0
72a64ac4-d174-4fe2-83a9-adc6236bff07,83b2568c-f052-42a1-bc83-843f292c615d,03.03.2015 0:53:46,03.03.2015 0:55:22,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
72c65cc6-0d1f-4e07-b0d8-4feae1959b3f,1243caec-c755-4513-b24d-3337a7fc8d59,19.02.2015 10:35:47,19.02.2015 10:36:13,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
73083467-6ab3-41c0-9ce0-a566dfff75c6,a8295f75-c43a-4fea-9143-e4d22bcaf063,14.09.2015 16:52:47,14.09.2015 17:23:23,3,0,0,2,0,0,BMA HTML5 1.2.0072,0,0,0
737c8f22-7d0e-4d42-9492-4bcfe2185e4d,a41a9ac8-de7c-4265-84e0-6fd10c411592,31.07.2015 14:27:46,31.07.2015 14:30:32,1,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
73f1ef43-4b3e-4afb-b01c-0af7b964426c,58843feb-2be0-4f29-b192-4feb6b354a33,03.06.2015 9:44:24,03.06.2015 19:03:35,1,0,0,1,0,0,BMA HTML5 2.0,0,0,0
7409804b-8b14-49fa-8b67-0b0634aa56e6,0729fe84-ac29-4b8e-95e5-1bea69e9eaa5,24.09.2015 9:52:56,24.09.2015 9:55:54,2,1,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
7580de88-4187-400f-b932-647fb7cd78e3,01b7ccaf-df96-4fbd-9534-275b4f058a09,20.07.2015 12:40:47,20.07.2015 12:41:31,1,1,0,0,0,0,BMA HTML5 2.0,0,0,0
7580de88-4187-400f-b932-647fb7cd78e3,578d6faf-e114-45f9-8df9-e97bad8bf500,20.07.2015 12:40:41,20.07.2015 12:40:43,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
7580de88-4187-400f-b932-647fb7cd78e3,57f4485d-4925-4db0-ba58-6e7dfa12ebc6,20.07.2015 12:45:55,20.07.2015 12:45:56,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
7580de88-4187-400f-b932-647fb7cd78e3,8aa9e468-7363-4add-9152-bf6f2988657e,20.07.2015 12:41:34,20.07.2015 12:45:48,2,4,0,0,0,0,BMA HTML5 2.0,0,0,0
7642aa20-dcaf-4b19-ae42-3f9c207860c8,2037905b-edcb-477f-a803-4c4b28530682,29.04.2015 10:42:11,29.04.2015 10:42:13,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
7642aa20-dcaf-4b19-ae42-3f9c207860c8,7243e474-fddc-42c2-aca9-786e977ca31b,29.04.2015 10:33:25,29.04.2015 10:42:02,3,0,0,0,2,0,BMA HTML5 2.0,0,0,0
7642aa20-dcaf-4b19-ae42-3f9c207860c8,786f1be9-dd98-4665-8d64-3172ed46893f,29.04.2015 10:42:31,29.04.2015 11:09:26,4,0,0,0,17,2,BMA HTML5 2.0,0,0,0
76a23ade-a569-49f8-9917-d3e36a8cb5ad,3d3e463b-0fb3-4408-b976-6d79baffa63c,23.04.2015 16:24:34,23.04.2015 16:50:14,0,0,0,0,3,0,BMA HTML5 2.0,0,0,0
7775377a-7ee9-41b4-ba54-eab6001914d0,93b1b4c0-9137-4584-9e7e-bf7862b16f33,04.07.2015 10:23:55,04.07.2015 11:29:06,0,0,0,1,0,0,BMA HTML5 2.0,0,0,0
777f567f-871f-4a21-b288-0d95bc688322,09b35333-3b70-4a75-9beb-7e22d5f74dfc,09.06.2015 10:33:25,11.06.2015 14:53:35,2,0,5,26,0,1,BMA HTML5 2.0,0,0,0
777f567f-871f-4a21-b288-0d95bc688322,20f9ffbd-be17-498d-b7f6-94686bb0581d,11.06.2015 15:18:34,11.06.2015 15:19:04,0,0,0,3,0,0,BMA HTML5 2.0,0,0,0
77dbd6c8-aabe-4a14-8cef-c5db8ba18264,3c0ca655-ccc2-48d1-9ddb-aa1d56133429,26.03.2015 23:16:43,26.03.2015 23:16:59,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
792f1630-7456-45c9-a91b-19ce208a1436,f1eef3a6-16a8-458c-b915-617128ff2380,19.03.2015 15:59:14,19.03.2015 15:59:17,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
7a5cc6e8-41ef-4ca5-bf5a-e860103e9494,195aadea-cb09-4f03-9b88-cfb5870e03ee,09.10.2015 11:16:57,09.10.2015 11:17:02,0,0,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
7aae158a-d05d-4ce2-ac83-b7d5f85702fc,38367ca9-cada-412e-a0e8-24ae2868df68,05.02.2015 13:52:20,05.02.2015 13:52:25,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
7af23bb3-2f42-4d47-96e4-cd85b91ac9c7,4f4015f7-0deb-44cb-a45f-f9c5fc3fb7d7,21.06.2015 16:22:51,21.06.2015 16:23:03,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
7bfcc5e0-cab1-4f62-8cc8-c38ad819256d,2d042a0a-1456-4466-b679-c53c124a2136,29.06.2015 13:19:13,30.06.2015 10:31:04,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
7c95e654-444f-4cd3-9d29-10f043cf678b,76d8c535-19a1-44d0-a177-65b76120b83d,10.03.2015 0:42:14,10.03.2015 0:42:16,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
7c9914af-9b7b-4bb7-83a9-326cf87cdca6,0bcf47ca-3762-4c91-b33e-f84ef695117b,15.03.2015 11:06:31,15.03.2015 11:06:37,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
7cb55ecb-df8b-4543-9dd1-d5cfa92996e7,b804831a-8cbd-4804-9864-2d0062ddfb95,18.02.2015 11:07:46,18.02.2015 11:19:35,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
7cd79f23-5bb8-4e14-a637-22663eac99ce,67e04bb7-fffd-46fd-bac8-5ccc7a80a0a4,10.06.2015 20:04:53,10.06.2015 20:27:59,1,10,0,1,0,0,BMA HTML5 2.0,0,0,0
7cd79f23-5bb8-4e14-a637-22663eac99ce,6afa9898-0e69-43e1-b0c5-05716beae807,11.06.2015 8:46:04,11.06.2015 12:29:12,1,1,0,0,0,0,BMA HTML5 2.0,0,0,0
7d726010-b590-4963-9f80-09927a0a330a,7188f679-cac5-4c3e-88c9-df8e93a5029d,17.02.2015 20:44:46,17.02.2015 20:44:48,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
7d726010-b590-4963-9f80-09927a0a330a,faeea9de-ea6f-4a15-a032-0db03bbdd8e5,17.02.2015 20:44:53,17.02.2015 20:45:36,1,2,0,0,0,1,BMA HTML5 2.0,0,0,0
7d91deda-c5e0-4951-aa5a-0033d4a441bc,a342c0fd-2f03-4c81-95d9-9adb193e2865,18.02.2015 10:05:51,18.02.2015 11:50:34,12,0,2,2,0,6,BMA HTML5 2.0,0,0,6
7d94de34-7492-458d-9746-015bf7d6ac1e,23548440-b192-4188-8cf1-81be6c917b8f,24.04.2015 10:38:06,24.04.2015 10:47:24,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
7d94de34-7492-458d-9746-015bf7d6ac1e,2397bc82-b4b7-4314-a77e-48cb9975545a,24.04.2015 10:36:51,24.04.2015 10:47:24,0,0,1,0,2,0,BMA HTML5 2.0,0,0,0
7ddb75a5-4e60-4530-b9a0-b1dc0467f09c,7ccc2c43-a0ae-42ae-9b63-2e2d40b1993f,14.02.2015 13:12:35,14.02.2015 13:13:12,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
7fcb2292-6106-4704-b9ab-3a7a79c7eadc,04f0dc0f-a66a-41dd-9a55-26d1ab062457,20.05.2015 8:02:36,20.05.2015 8:02:46,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
7fcb2292-6106-4704-b9ab-3a7a79c7eadc,3996e38f-94da-4f99-a054-16b79286a3e1,20.05.2015 15:51:51,20.05.2015 17:02:52,3,0,0,1,0,0,BMA HTML5 2.0,0,0,0
802f6492-c27b-4a70-b3be-3fe39b948c7c,45d2840e-e12d-4700-9a54-c20886f52e9b,03.06.2015 16:29:23,13.06.2015 20:39:50,6,2,1,0,2,1,BMA HTML5 2.0,0,0,0
802f6492-c27b-4a70-b3be-3fe39b948c7c,9f545ee6-7000-453c-9eba-367e8c2354cc,27.05.2015 21:09:08,03.06.2015 16:29:14,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
802f6492-c27b-4a70-b3be-3fe39b948c7c,ed38239c-988a-488c-9770-e1fd3a1d008d,27.05.2015 19:53:43,27.05.2015 21:09:07,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
802f6492-c27b-4a70-b3be-3fe39b948c7c,f77c572c-3236-4c6b-b9f0-6128d9fe5697,25.05.2015 19:33:33,27.05.2015 19:53:40,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
80869c17-a5d6-4396-8255-5b87f92ae5ef,6d28c088-5cb6-446b-a945-e71dc3579bcf,14.04.2015 12:21:56,14.04.2015 12:22:54,1,0,1,0,0,0,BMA HTML5 2.0,0,0,1
81221910-53f1-437a-8883-f69e3a087b09,09383760-4cff-4a7f-8fab-bd20277bdbb7,24.04.2015 16:01:45,24.04.2015 16:18:40,6,0,0,0,1,5,BMA HTML5 2.0,0,0,1
81221910-53f1-437a-8883-f69e3a087b09,cb335ef6-74ae-436f-a436-7961bc1d5ff1,24.04.2015 15:33:39,24.04.2015 16:01:41,19,4,0,0,1,9,BMA HTML5 2.0,0,1,0
81b81e87-93f6-48ca-8f08-b8883c59041f,05683638-789c-43d3-8dfa-ebbf0677987e,27.05.2015 8:29:58,27.05.2015 8:30:11,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
81b81e87-93f6-48ca-8f08-b8883c59041f,2c08fa41-f208-4897-a36a-a984973fa2bf,27.05.2015 13:46:46,27.05.2015 13:47:12,3,0,0,0,0,3,BMA HTML5 2.0,0,0,0
81b81e87-93f6-48ca-8f08-b8883c59041f,3f7433d5-d24b-4853-8caa-cc65a28130ad,27.05.2015 16:12:09,27.05.2015 16:36:34,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
81b81e87-93f6-48ca-8f08-b8883c59041f,3fbbf7bd-65d7-4234-ae63-9329e4a294a3,27.05.2015 14:19:10,27.05.2015 16:36:34,4,0,0,2,0,3,BMA HTML5 2.0,0,0,0
81b81e87-93f6-48ca-8f08-b8883c59041f,535d1199-3f45-4ac8-a6e9-98d6e0e98bb1,27.05.2015 8:30:22,27.05.2015 15:26:02,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
81b81e87-93f6-48ca-8f08-b8883c59041f,7b67537f-6613-4673-abb8-23db083bd916,27.05.2015 16:12:59,27.05.2015 16:13:36,0,0,0,1,0,0,BMA HTML5 2.0,0,0,0
81b81e87-93f6-48ca-8f08-b8883c59041f,eddb6467-00a8-4ff5-9f0d-4e9504e4027e,27.05.2015 8:35:51,27.05.2015 15:26:00,3,0,0,1,0,3,BMA HTML5 2.0,0,0,0
81b81e87-93f6-48ca-8f08-b8883c59041f,fa23e6bf-deb1-4b1f-8bed-d6ff1a20c97c,27.05.2015 13:45:47,27.05.2015 13:46:44,2,0,0,0,0,2,BMA HTML5 2.0,0,0,0
82a18788-2275-4944-bf20-4b08d6371168,89d9bf53-b1ff-47de-aa64-81becf9e9540,25.05.2015 8:26:51,25.05.2015 9:31:17,2,0,0,0,0,1,BMA HTML5 2.0,0,0,0
82cfe83b-acd5-4569-ad34-8e7c72123911,2791c9b5-5200-475c-8038-86ebdc0f0db0,27.07.2015 19:10:12,27.07.2015 19:10:22,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
83f3da35-b959-435c-b55e-1ecb1230df00,fbcf947c-b614-4f9c-9ca5-c9f7eeb7a71b,29.05.2015 16:18:26,29.05.2015 18:27:40,2,0,1,0,0,1,BMA HTML5 2.0,0,0,1
84351057-4282-462d-a78b-df2904ff5075,9ed17b3b-a44d-4e3c-9da7-2f183c308282,13.05.2015 15:46:16,13.05.2015 15:47:09,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
84351057-4282-462d-a78b-df2904ff5075,c8c4930f-461d-4a78-bc77-b7094787e93e,13.05.2015 15:40:52,13.05.2015 15:43:10,1,1,0,0,0,0,BMA HTML5 2.0,0,0,0
84614a4b-0f1c-44c3-b009-01a7ca79f0d4,0c7f2422-db1f-4374-bcc5-b40c6ff012b9,27.09.2015 12:30:42,28.09.2015 19:31:04,1,0,0,0,2,0,BMA HTML5 1.2.0072,0,0,0
8586ee8c-7d85-4ad6-9f99-db902f7b432d,507de7f3-aaca-4a3f-8e57-d340427474b6,17.08.2015 13:27:06,17.08.2015 17:29:42,2,2,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
85dae1d3-2e16-4b23-a9c0-14ea2a2b7504,a90290fd-c4df-4a22-a4c0-76aff3344e51,13.05.2015 12:12:07,13.05.2015 13:42:51,37,0,0,0,15,0,BMA HTML5 2.0,0,0,0
85dae1d3-2e16-4b23-a9c0-14ea2a2b7504,afec7387-0f32-495e-970d-891126b30e4f,13.05.2015 13:42:58,13.05.2015 14:27:48,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
85dae1d3-2e16-4b23-a9c0-14ea2a2b7504,ce248ccb-ca4c-472d-9fe1-d9df9f728064,13.05.2015 12:13:21,13.05.2015 12:16:13,2,0,0,0,0,0,BMA HTML5 2.0,0,0,0
85dae1d3-2e16-4b23-a9c0-14ea2a2b7504,ec31e4e6-330f-475b-8dcb-9a9f398a34e5,13.05.2015 12:49:10,13.05.2015 13:33:37,3,0,0,0,0,0,BMA HTML5 2.0,0,0,0
85e37248-b8b5-4c0e-bf50-5ac8b63b50d7,d35d375c-c52d-4e0f-a992-42daf51f0578,08.03.2015 19:16:57,08.03.2015 19:17:15,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
862a11ec-2a84-44b3-937b-5aa2978065b0,b3a8c446-2eb8-4f6b-82fb-e4d279abc52d,22.09.2015 10:31:07,22.09.2015 10:31:29,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
8635326b-4407-427c-8045-660d866ad95d,a258f54c-0a2e-4975-a7b9-dfb1388d2b6a,16.04.2015 9:43:59,16.04.2015 9:55:31,1,0,0,1,0,1,BMA HTML5 2.0,0,1,0
8635326b-4407-427c-8045-660d866ad95d,d760bd1a-c276-4efe-92d0-91b76bc7933d,16.04.2015 9:43:45,16.04.2015 9:43:51,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
863b6599-f873-44c2-9974-8f3170bf11de,d756f5b9-f600-4125-a393-af287cc8b75f,12.10.2015 4:01:26,12.10.2015 4:01:38,0,0,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
